Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 1101","2020-01-08","14:00:00","25.13","26.00","24.31","39.57","0.00","507.00","10.35","220.83","1011.32","0.50",
"BLOCK 1101","2020-01-08","15:00:00","23.67","24.70","22.89","44.24","0.00","199.38","10.08","204.61","1011.03","0.34",
"BLOCK 1101","2020-01-08","16:00:00","22.63","23.36","21.61","53.34","0.00","126.69","11.28","217.35","1011.22","0.26",
"BLOCK 1101","2020-01-08","17:00:00","20.59","21.60","19.56","62.80","0.00","20.99","5.54","230.84","1011.17","0.10",
"BLOCK 1101","2020-01-08","18:00:00","18.54","19.56","17.94","66.72","0.00","0.12","2.30","204.84","1011.21","0.02",
"BLOCK 1101","2020-01-08","19:00:00","17.21","17.97","16.04","73.47","0.00","0.03","0.46","191.74","1011.41","0",
"BLOCK 1101","2020-01-08","20:00:00","15.64","16.18","15.24","77.60","0.00","0.03","1.79","286.09","1012.18","0.04",
"BLOCK 1101","2020-01-08","21:00:00","15.16","15.66","14.02","79.38","0.00","0.04","1.39","108.29","1012.43","0.04",
"BLOCK 1101","2020-01-08","22:00:00","14.36","14.86","13.88","81.22","0.00","0.04","2.27","59.91","1012.57","0.04",
"BLOCK 1101","2020-01-08","23:00:00","14.04","14.39","13.67","84.48","0.00","0.07","3.44","100.22","1012.36","0.04",
"BLOCK 1101","2020-01-09","00:00:00","13.47","13.94","12.99","86.38","0.00","0.09","3.50","126.85","1012.23","0",
"BLOCK 1101","2020-01-09","01:00:00","12.61","13.10","11.63","89.83","0.00","0.07","2.01","112.56","1011.72","0",
"BLOCK 1101","2020-01-09","02:00:00","11.68","12.38","10.26","92.37","0.00","0.06","1.82","86.19","1011.74","0",
"BLOCK 1101","2020-01-09","03:00:00","10.90","11.99","10.18","91.58","0.00","0.04","1.04","29.86","1012.12","0",
"BLOCK 1101","2020-01-09","04:00:00","10.35","11.07","9.64","94.10","0.00","0.08","4.58","57.66","1012.11","0",
"BLOCK 1101","2020-01-09","05:00:00","9.60","10.65","8.32","95.27","0.00","0.10","3.39","76.42","1012.26","0",
"BLOCK 1101","2020-01-09","06:00:00","8.44","9.14","7.90","96.38","0.00","0.11","7.72","39.56","1012.64","0",
"BLOCK 1101","2020-01-09","07:00:00","8.44","9.20","7.20","96.80","0.00","9.59","4.42","63.19","1012.94","0",
"BLOCK 1101","2020-01-09","08:00:00","11.80","15.18","8.78","87.03","0.00","175.05","4.05","63.96","1013.30","0.06",
"BLOCK 1101","2020-01-09","09:00:00","18.46","20.62","15.14","67.82","0.00","374.60","4.49","127.90","1013.84","0.22",
"BLOCK 1101","2020-01-09","10:00:00","21.52","22.66","20.53","60.73","0.00","506.62","8.31","166.45","1013.85","0.34",
"BLOCK 1101","2020-01-09","11:00:00","23.16","24.42","22.36","50.40","0.00","577.53","11.79","176.84","1013.31","0.45",
"BLOCK 1101","2020-01-09","12:00:00","24.28","24.86","23.68","41.88","0.00","616.95","13.33","181.67","1012.39","0.53",
"BLOCK 1101","2020-01-09","13:00:00","24.63","25.31","24.11","41.84","0.00","585.13","15.33","184.96","1011.25","0.54",
"BLOCK 1101","2020-01-09","14:00:00","24.86","25.46","24.42","41.65","0.00","496.17","17.76","183.96","1010.29","0.53",
"BLOCK 1101","2020-01-09","15:00:00","24.14","24.97","23.38","44.35","0.00","358.20","18.58","187.36","1009.86","0.46",
"BLOCK 1101","2020-01-09","16:00:00","22.85","23.79","21.72","56.54","0.00","192.32","17.26","202.24","1010.00","0.31",
"BLOCK 1101","2020-01-09","17:00:00","20.28","21.71","18.34","72.63","0.00","49.30","11.63","194.16","1009.87","0.13",
"BLOCK 1101","2020-01-09","18:00:00","17.67","18.33","17.12","86.40","0.00","0.36","8.81","162.54","1009.68","0.03",
"BLOCK 1101","2020-01-09","19:00:00","16.09","17.16","15.09","92.82","0.00","0.03","7.57","151.10","1009.51","0.00",
"BLOCK 1101","2020-01-09","20:00:00","14.36","15.09","13.41","95.68","0.00","0.05","3.06","63.30","1009.82","0.02",
"BLOCK 1101","2020-01-09","21:00:00","14.57","14.89","14.13","97.35","0.00","0.04","4.58","123.79","1009.87","0.02",
"BLOCK 1101","2020-01-09","22:00:00","15.17","15.71","14.47","98.70","0.00","0.05","7.13","140.99","1009.91","0.01",
"BLOCK 1101","2020-01-09","23:00:00","15.53","15.70","15.41","99.22","0.00","0.05","8.42","150.84","1009.69","0.01",
"BLOCK 1101","2020-01-10","00:00:00","15.49","15.65","15.26","99.52","0.10","0.04","5.99","162.37","1010.40","0",
"BLOCK 1101","2020-01-10","01:00:00","15.25","15.56","14.96","99.77","0.00","0.05","3.67","340.75","1011.07","0",
"BLOCK 1101","2020-01-10","02:00:00","14.77","15.58","13.76","99.87","0.00","0.06","7.39","331.54","1011.49","0",
"BLOCK 1101","2020-01-10","03:00:00","12.76","13.77","11.51","99.98","0.00","0.08","4.28","297.98","1011.59","0",
"BLOCK 1101","2020-01-10","04:00:00","11.45","12.93","10.59","98.20","0.00","0.07","9.46","305.75","1012.05","0",
"BLOCK 1101","2020-01-10","05:00:00","12.20","12.96","11.19","90.45","0.00","0.06","10.73","336.87","1012.97","0.01",
"BLOCK 1101","2020-01-10","06:00:00","11.07","11.86","10.30","93.08","0.00","0.07","7.43","348.68","1014.14","0",
"BLOCK 1101","2020-01-10","07:00:00","10.30","10.79","9.84","94.53","0.00","13.15","6.90","10.29","1015.11","0",
"BLOCK 1101","2020-01-10","08:00:00","12.74","14.38","10.01","86.44","0.00","164.32","7.52","357.39","1016.30","0.07",
"BLOCK 1101","2020-01-10","09:00:00","15.70","16.83","14.36","73.02","0.00","358.22","12.34","357.05","1017.48","0.18",
"BLOCK 1101","2020-01-10","10:00:00","17.54","18.83","16.44","62.61","0.00","494.12","10.95","351.86","1018.04","0.28",
"BLOCK 1101","2020-01-10","11:00:00","19.03","20.18","18.14","56.04","0.00","586.00","11.32","359.26","1017.58","0.35",
"BLOCK 1101","2020-01-10","12:00:00","20.50","21.52","19.58","45.65","0.00","613.95","17.38","345.61","1016.38","0.45",
"BLOCK 1101","2020-01-10","13:00:00","21.42","22.16","20.56","41.96","0.00","523.55","13.56","320.51","1015.90","0.45",
"BLOCK 1101","2020-01-10","14:00:00","21.97","22.81","21.27","39.30","0.00","483.72","20.53","307.18","1015.69","0.49",
"BLOCK 1101","2020-01-10","15:00:00","21.57","22.33","20.92","40.00","0.00","343.33","22.85","309.36","1015.84","0.45",
"BLOCK 1101","2020-01-10","16:00:00","20.78","21.37","20.10","40.70","0.00","182.12","21.57","322.24","1016.14","0.39",
"BLOCK 1101","2020-01-10","17:00:00","18.96","20.09","17.15","44.25","0.00","45.14","16.59","314.49","1016.19","0.29",
"BLOCK 1101","2020-01-10","18:00:00","16.14","17.15","15.02","55.01","0.00","0.41","8.76","305.33","1016.26","0.14",
"BLOCK 1101","2020-01-10","19:00:00","14.78","15.49","14.09","63.72","0.00","0.05","10.94","323.45","1016.63","0.11",
"BLOCK 1101","2020-01-10","20:00:00","13.42","14.38","12.67","69.73","0.00","0.08","9.71","321.53","1017.08","0.11",
"BLOCK 1101","2020-01-10","21:00:00","12.12","12.82","10.75","66.47","0.00","0.09","8.66","319.35","1017.11","0.11",
"BLOCK 1101","2020-01-10","22:00:00","10.17","11.37","9.26","66.84","0.00","0.08","6.35","315.56","1017.48","0.09",
"BLOCK 1101","2020-01-10","23:00:00","10.93","11.87","9.76","62.02","0.00","0.08","10.52","334.31","1017.03","0.12",
"BLOCK 1101","2020-01-11","00:00:00","11.26","11.75","10.93","62.01","0.00","0.09","13.81","349.05","1016.29","0.11",
"BLOCK 1101","2020-01-11","01:00:00","12.04","13.06","10.32","61.67","0.00","0.08","15.74","6.80","1015.91","0.13",
"BLOCK 1101","2020-01-11","02:00:00","9.92","10.33","9.56","66.64","0.00","0.11","12.46","13.97","1015.75","0.09",
"BLOCK 1101","2020-01-11","03:00:00","8.74","9.95","7.52","69.40","0.00","0.14","11.49","347.80","1015.25","0.07",
"BLOCK 1101","2020-01-11","04:00:00","9.59","9.80","9.34","64.74","0.00","0.12","15.32","1.61","1015.00","0.10",
"BLOCK 1101","2020-01-11","05:00:00","9.00","9.68","8.23","66.47","0.00","0.11","12.18","8.86","1015.25","0.08",
"BLOCK 1101","2020-01-11","06:00:00","8.49","8.99","8.06","68.98","0.00","0.10","14.43","13.77","1015.46","0.08",
"BLOCK 1101","2020-01-11","07:00:00","8.41","9.64","6.45","74.09","0.00","10.22","11.03","358.95","1016.21","0.06",
"BLOCK 1101","2020-01-11","08:00:00","10.59","13.50","7.97","71.44","0.00","176.04","15.05","11.43","1016.64","0.11",
"BLOCK 1101","2020-01-11","09:00:00","15.46","17.04","13.50","50.46","0.00","374.95","23.98","9.92","1016.79","0.29",
"BLOCK 1101","2020-01-11","10:00:00","17.84","19.10","16.81","42.93","0.00","512.88","25.27","5.48","1016.97","0.40",
"BLOCK 1101","2020-01-11","11:00:00","20.11","21.19","18.71","34.90","0.00","599.73","22.23","8.01","1016.26","0.51",
"BLOCK 1101","2020-01-11","12:00:00","21.63","22.72","20.65","31.19","0.00","627.68","19.49","11.07","1014.72","0.56",
"BLOCK 1101","2020-01-11","13:00:00","23.19","24.01","22.11","27.52","0.00","595.90","15.87","4.03","1013.10","0.60",
"BLOCK 1101","2020-01-11","14:00:00","24.01","24.66","23.47","24.80","0.00","504.40","13.47","1.13","1012.49","0.59",
"BLOCK 1101","2020-01-11","15:00:00","24.48","25.20","23.86","23.76","0.00","355.77","10.33","4.04","1011.84","0.51",
"BLOCK 1101","2020-01-11","16:00:00","23.69","24.81","22.23","30.07","0.00","200.25","13.84","315.04","1011.54","0.46",
"BLOCK 1101","2020-01-11","17:00:00","20.16","22.22","17.95","40.03","0.00","49.01","16.61","301.13","1011.33","0.33",
"BLOCK 1101","2020-01-11","18:00:00","16.16","17.95","14.79","51.02","0.00","0.32","9.64","293.18","1011.36","0.16",
"BLOCK 1101","2020-01-11","19:00:00","13.98","14.78","13.15","62.03","0.00","0.04","9.50","301.10","1011.52","0.11",
"BLOCK 1101","2020-01-11","20:00:00","11.93","13.15","10.41","71.99","0.00","0.08","6.14","287.06","1011.62","0.08",
"BLOCK 1101","2020-01-11","21:00:00","9.80","10.41","9.37","80.20","0.00","0.07","6.65","270.55","1012.03","0.06",
"BLOCK 1101","2020-01-11","22:00:00","10.07","11.25","9.23","83.53","0.00","0.08","7.13","321.80","1012.41","0.05",
"BLOCK 1101","2020-01-11","23:00:00","10.48","11.62","8.95","79.21","0.00","0.09","7.41","311.86","1012.15","0.06",
"BLOCK 1101","2020-01-12","00:00:00","9.36","9.72","8.85","81.75","0.00","0.11","1.98","16.23","1011.95","0",
"BLOCK 1101","2020-01-12","01:00:00","8.22","9.03","7.24","82.88","0.00","0.12","2.56","36.68","1011.64","0",
"BLOCK 1101","2020-01-12","02:00:00","7.62","8.53","6.54","89.25","0.00","0.09","4.48","24.75","1011.43","0",
"BLOCK 1101","2020-01-12","03:00:00","6.80","7.64","5.50","91.13","0.00","0.05","1.21","270.26","1011.56","0",
"BLOCK 1101","2020-01-12","04:00:00","5.99","7.42","5.16","89.00","0.00","0.08","2.56","313.93","1011.72","0",
"BLOCK 1101","2020-01-12","05:00:00","6.05","7.08","5.29","85.87","0.00","0.10","2.31","285.46","1011.71","0",
"BLOCK 1101","2020-01-12","06:00:00","7.61","8.59","5.24","78.83","0.00","0.12","7.04","19.07","1011.81","0.03",
"BLOCK 1101","2020-01-12","07:00:00","6.13","7.83","5.12","82.77","0.00","14.32","2.59","58.63","1012.42","0",
"BLOCK 1101","2020-01-12","08:00:00","9.82","12.80","6.73","70.27","0.00","169.24","6.47","48.42","1012.84","0.09",
"BLOCK 1101","2020-01-12","09:00:00","14.53","15.66","12.74","56.30","0.00","282.03","12.62","24.36","1013.10","0.22",
"BLOCK 1101","2020-01-12","10:00:00","17.28","19.30","15.44","48.32","0.00","479.87","13.12","8.21","1013.45","0.33",
"BLOCK 1101","2020-01-12","11:00:00","20.76","22.45","18.91","39.97","0.00","560.50","16.15","353.86","1012.91","0.47",
"BLOCK 1101","2020-01-12","12:00:00","23.74","24.93","22.23","30.12","0.00","622.95","13.60","350.38","1012.07","0.59",
"BLOCK 1101","2020-01-12","13:00:00","25.25","25.72","24.76","24.59","0.00","508.92","13.55","317.98","1011.23","0.62",
"BLOCK 1101","2020-01-12","14:00:00","25.23","25.86","24.72","25.27","0.00","422.47","13.66","268.73","1011.07","0.59",
"BLOCK 1101","2020-01-12","15:00:00","24.62","25.82","23.09","29.56","0.00","273.62","15.37","258.04","1010.87","0.52",
"BLOCK 1101","2020-01-12","16:00:00","22.35","23.13","21.47","42.34","0.00","165.62","15.46","261.55","1011.02","0.37",
"BLOCK 1101","2020-01-12","17:00:00","19.70","21.47","17.83","53.36","0.00","28.77","11.31","262.75","1011.43","0.20",
"BLOCK 1101","2020-01-12","18:00:00","15.64","17.83","14.37","66.04","0.00","0.30","5.45","254.62","1011.89","0.06",
"BLOCK 1101","2020-01-12","19:00:00","13.57","14.41","13.18","72.39","0.00","0.03","4.47","291.18","1012.26","0.03",
"BLOCK 1101","2020-01-12","20:00:00","12.69","13.28","12.19","77.90","0.00","0.08","2.68","305.29","1012.43","0.05",
"BLOCK 1101","2020-01-12","21:00:00","12.21","12.61","11.29","83.42","0.00","0.07","0.75","45.69","1012.76","0.03",
"BLOCK 1101","2020-01-12","22:00:00","10.55","11.51","9.03","87.95","0.00","0.04","1.18","111.81","1013.11","0.02",
"BLOCK 1101","2020-01-12","23:00:00","9.60","10.24","8.76","91.30","0.00","0.09","1.94","107.52","1013.07","0.02",
"BLOCK 1101","2020-01-13","00:00:00","9.29","10.82","7.82","92.83","0.00","0.13","3.15","118.10","1012.97","0",
"BLOCK 1101","2020-01-13","01:00:00","9.27","9.92","8.01","90.42","0.00","0.11","3.89","103.41","1013.09","0",
"BLOCK 1101","2020-01-13","02:00:00","9.38","9.98","7.57","77.23","0.00","0.12","2.91","89.77","1013.28","0.00",
"BLOCK 1101","2020-01-13","03:00:00","7.92","8.54","7.53","86.53","0.00","0.07","6.32","40.92","1013.34","0.01",
"BLOCK 1101","2020-01-13","04:00:00","9.19","10.10","8.22","85.70","0.00","0.05","3.96","65.80","1012.93","0",
"BLOCK 1101","2020-01-13","05:00:00","8.75","9.68","8.11","78.98","0.00","0.05","4.93","42.08","1013.06","0.02",
"BLOCK 1101","2020-01-13","06:00:00","8.28","8.61","7.98","79.68","0.00","0.05","4.32","64.07","1013.48","0.01",
"BLOCK 1101","2020-01-13","07:00:00","8.42","9.32","6.81","77.70","0.00","13.64","4.07","89.79","1013.86","0.02",
"BLOCK 1101","2020-01-13","08:00:00","10.06","11.98","7.01","73.46","0.00","118.62","6.81","19.95","1014.78","0.08",
"BLOCK 1101","2020-01-13","09:00:00","13.57","15.31","11.99","66.71","0.00","197.63","6.14","8.33","1015.21","0.13",
"BLOCK 1101","2020-01-13","10:00:00","17.13","19.00","15.17","56.87","0.00","445.47","9.67","0.70","1015.63","0.28",
"BLOCK 1101","2020-01-13","11:00:00","20.04","21.34","18.47","46.75","0.00","487.72","11.07","355.10","1015.45","0.38",
"BLOCK 1101","2020-01-13","12:00:00","22.80","24.09","21.34","34.78","0.00","550.17","9.29","322.75","1014.60","0.49",
"BLOCK 1101","2020-01-13","13:00:00","24.95","25.77","23.66","31.30","0.00","538.00","10.53","314.49","1013.56","0.56",
"BLOCK 1101","2020-01-13","14:00:00","26.29","27.10","25.52","29.00","0.00","410.83","10.41","308.59","1012.69","0.54",
"BLOCK 1101","2020-01-13","15:00:00","26.76","27.75","25.97","27.00","0.00","289.42","7.04","299.42","1012.12","0.44",
"BLOCK 1101","2020-01-13","16:00:00","26.40","27.34","24.84","26.96","0.00","141.82","5.89","311.47","1012.10","0.33",
"BLOCK 1101","2020-01-13","17:00:00","22.62","24.84","20.38","42.51","0.00","30.61","7.81","282.83","1012.21","0.23",
"BLOCK 1101","2020-01-13","18:00:00","18.10","20.38","16.36","53.20","0.00","0.25","4.65","297.47","1012.35","0.09",
"BLOCK 1101","2020-01-13","19:00:00","15.05","16.38","13.90","59.45","0.00","0.03","4.69","293.33","1012.54","0.07",
"BLOCK 1101","2020-01-13","20:00:00","13.80","14.27","12.88","68.29","0.00","0.04","2.94","295.24","1012.80","0.07",
"BLOCK 1101","2020-01-13","21:00:00","13.22","13.88","12.05","76.28","0.00","0.08","3.14","343.98","1013.01","0.06",
"BLOCK 1101","2020-01-13","22:00:00","12.76","13.07","12.20","84.17","0.00","0.10","3.38","20.59","1013.38","0.04",
"BLOCK 1101","2020-01-13","23:00:00","12.58","12.99","12.04","89.88","0.00","0.07","2.56","355.89","1013.42","0.03",
"BLOCK 1101","2020-01-14","00:00:00","11.62","12.90","10.89","91.42","0.00","0.06","0.34","16.53","1013.25","0",
"BLOCK 1101","2020-01-14","01:00:00","11.12","11.51","10.52","93.75","0.00","0.05","2.61","44.22","1013.04","0",
"BLOCK 1101","2020-01-14","02:00:00","10.38","11.30","9.76","90.57","0.00","0.06","2.47","8.89","1012.79","0",
"BLOCK 1101","2020-01-14","03:00:00","10.42","10.85","9.72","89.63","0.00","0.09","3.32","1.93","1012.52","0",
"BLOCK 1101","2020-01-14","04:00:00","10.01","10.99","8.57","86.80","0.00","0.12","3.12","352.79","1012.29","0",
"BLOCK 1101","2020-01-14","05:00:00","9.36","10.10","8.49","87.52","0.00","0.12","2.10","18.46","1012.07","0",
"BLOCK 1101","2020-01-14","06:00:00","8.02","8.74","6.38","87.98","0.00","0.08","0.68","123.33","1012.19","0",
"BLOCK 1101","2020-01-14","07:00:00","7.04","8.09","5.73","90.07","0.00","13.04","1.45","330.31","1012.83","0",
"BLOCK 1101","2020-01-14","08:00:00","9.53","11.64","8.08","84.53","0.00","111.00","0.89","262.94","1013.29","0.03",
"BLOCK 1101","2020-01-14","09:00:00","13.28","14.57","11.64","71.23","0.00","173.45","6.37","315.47","1014.20","0.11",
"BLOCK 1101","2020-01-14","10:00:00","16.34","18.10","14.56","58.54","0.00","260.53","7.05","356.54","1014.51","0.20",
"BLOCK 1101","2020-01-14","11:00:00","20.20","22.74","17.83","47.72","0.00","562.02","7.00","302.34","1014.54","0.39",
"BLOCK 1101","2020-01-14","12:00:00","22.62","23.39","21.78","41.96","0.00","466.67","7.89","296.72","1013.61","0.41",
"BLOCK 1101","2020-01-14","13:00:00","23.52","24.27","22.79","36.67","0.00","386.30","11.24","306.97","1012.52","0.45",
"BLOCK 1101","2020-01-14","14:00:00","24.75","25.60","23.85","31.82","0.00","423.32","13.57","312.13","1011.47","0.54",
"BLOCK 1101","2020-01-14","15:00:00","25.46","25.85","25.11","31.40","0.00","345.93","12.79","300.89","1011.19","0.52",
"BLOCK 1101","2020-01-14","16:00:00","24.86","25.86","24.33","40.30","0.00","161.23","10.89","276.17","1011.33","0.37",
"BLOCK 1101","2020-01-14","17:00:00","22.55","24.54","20.27","51.40","0.00","43.65","11.17","280.69","1011.63","0.24",
"BLOCK 1101","2020-01-14","18:00:00","19.36","20.27","18.09","63.68","0.00","0.22","9.09","291.89","1011.75","0.13",
"BLOCK 1101","2020-01-14","19:00:00","16.55","18.09","15.50","70.22","0.00","0.03","4.41","291.30","1011.71","0.04",
"BLOCK 1101","2020-01-14","20:00:00","14.63","15.97","12.82","80.60","0.00","0.03","2.31","205.79","1011.72","0.04",
"BLOCK 1101","2020-01-14","21:00:00","12.98","13.78","11.76","85.83","0.00","0.07","2.84","47.85","1011.15","0.04",
"BLOCK 1101","2020-01-14","22:00:00","10.94","12.64","9.48","86.37","0.00","0.07","0.68","295.55","1010.89","0.02",
"BLOCK 1101","2020-01-14","23:00:00","9.78","10.87","8.36","91.27","0.00","0.05","2.03","225.16","1011.08","0.02",
"BLOCK 1101","2020-01-15","00:00:00","9.51","11.14","8.17","93.28","0.00","0.08","2.71","304.83","1010.88","0",
"BLOCK 1101","2020-01-15","01:00:00","12.63","13.19","10.84","89.43","0.00","0.06","4.17","12.85","1010.40","0",
"BLOCK 1101","2020-01-15","02:00:00","12.38","13.02","11.79","89.57","0.00","0.03","3.14","40.29","1010.10","0",
"BLOCK 1101","2020-01-15","03:00:00","11.82","12.14","11.23","89.23","0.00","0.04","1.72","160.40","1010.09","0",
"BLOCK 1101","2020-01-15","04:00:00","11.47","12.07","10.86","88.37","0.00","0.06","2.07","336.60","1010.00","0",
"BLOCK 1101","2020-01-15","05:00:00","12.59","13.11","11.72","87.53","0.00","0.04","3.42","26.65","1009.81","0",
"BLOCK 1101","2020-01-15","06:00:00","12.65","13.33","12.26","83.25","0.00","0.03","3.64","318.29","1010.05","0.00",
"BLOCK 1101","2020-01-15","07:00:00","12.93","14.23","12.24","80.17","0.00","6.03","3.90","3.33","1010.34","0.01",
"BLOCK 1101","2020-01-15","08:00:00","13.88","14.52","13.43","78.09","0.00","61.49","1.95","74.14","1010.92","0.02",
"BLOCK 1101","2020-01-15","09:00:00","15.33","16.86","14.45","74.29","0.00","100.18","3.20","87.40","1010.99","0.06",
"BLOCK 1101","2020-01-15","10:00:00","18.31","18.87","16.85","60.69","0.00","192.97","6.11","300.06","1011.42","0.17",
"BLOCK 1101","2020-01-15","11:00:00","19.58","20.92","18.41","54.75","0.00","247.30","4.85","324.52","1011.13","0.21",
"BLOCK 1101","2020-01-15","12:00:00","21.21","21.68","20.73","48.10","0.00","233.82","10.16","321.70","1010.19","0.30",
"BLOCK 1101","2020-01-15","13:00:00","21.56","21.76","21.29","49.63","0.00","173.52","10.40","264.23","1010.14","0.28",
"BLOCK 1101","2020-01-15","14:00:00","21.68","21.93","21.14","54.54","0.00","100.62","10.92","277.87","1009.76","0.24",
"BLOCK 1101","2020-01-15","15:00:00","21.04","21.48","20.45","59.69","0.00","98.15","10.87","278.43","1009.69","0.20",
"BLOCK 1101","2020-01-15","16:00:00","20.71","20.88","20.35","64.85","0.00","93.52","13.35","307.78","1009.95","0.19",
"BLOCK 1101","2020-01-15","17:00:00","19.65","20.35","18.57","65.99","0.00","23.32","3.83","358.76","1009.85","0.06",
"BLOCK 1101","2020-01-15","18:00:00","17.26","18.57","15.81","73.74","0.00","0.22","3.44","325.03","1010.24","0.02",
"BLOCK 1101","2020-01-15","19:00:00","17.11","17.85","15.70","68.18","0.00","0.02","6.60","355.62","1010.47","0.08",
"BLOCK 1101","2020-01-15","20:00:00","16.94","17.53","16.35","69.95","0.00","0.02","7.61","41.86","1010.02","0.12",
"BLOCK 1101","2020-01-15","21:00:00","17.34","17.73","17.00","64.74","0.00","0.02","9.33","13.51","1009.65","0.15",
"BLOCK 1101","2020-01-15","22:00:00","16.71","17.79","15.49","65.32","0.00","0.02","9.73","295.78","1010.41","0.14",
"BLOCK 1101","2020-01-15","23:00:00","16.50","16.93","16.01","77.86","0.00","0.03","10.18","307.38","1010.62","0.10",
"BLOCK 1101","2020-01-16","00:00:00","16.76","17.23","16.27","75.33","0.00","0.03","7.64","316.60","1010.41","0.06",
"BLOCK 1101","2020-01-16","01:00:00","16.90","17.54","16.20","74.12","0.00","0.03","5.47","343.31","1010.39","0.05",
"BLOCK 1101","2020-01-16","02:00:00","16.05","16.54","15.24","77.93","0.00","0.05","8.52","324.22","1010.42","0.06",
"BLOCK 1101","2020-01-16","03:00:00","15.88","16.21","15.22","78.39","0.00","0.07","8.38","355.32","1009.84","0.05",
"BLOCK 1101","2020-01-16","04:00:00","15.45","15.66","15.05","74.31","0.00","0.07","6.10","1.42","1009.18","0.05",
"BLOCK 1101","2020-01-16","05:00:00","14.96","15.88","14.21","75.63","0.00","0.08","4.71","344.34","1009.72","0.03",
"BLOCK 1101","2020-01-16","06:00:00","15.37","16.23","14.17","71.51","0.00","0.10","2.00","352.36","1010.34","0.00",
"BLOCK 1101","2020-01-16","07:00:00","14.57","16.52","13.35","72.84","0.00","12.30","2.57","300.74","1011.16","0.01",
"BLOCK 1101","2020-01-16","08:00:00","14.64","15.36","14.07","75.45","0.00","89.32","0.49","310.28","1011.50","0.02",
"BLOCK 1101","2020-01-16","09:00:00","16.86","17.90","15.35","69.37","0.00","142.63","2.94","307.07","1012.10","0.09",
"BLOCK 1101","2020-01-16","10:00:00","19.15","20.74","17.81","60.47","0.00","257.98","8.17","306.89","1012.36","0.22",
"BLOCK 1101","2020-01-16","11:00:00","21.19","21.54","20.66","52.19","0.00","209.30","6.78","274.19","1013.29","0.24",
"BLOCK 1101","2020-01-16","12:00:00","22.20","22.60","21.50","48.40","0.00","194.12","8.28","285.74","1012.90","0.27",
"BLOCK 1101","2020-01-16","13:00:00","23.43","24.38","22.31","44.48","0.00","276.63","9.15","310.61","1011.98","0.35",
"BLOCK 1101","2020-01-16","14:00:00","24.20","24.64","23.59","40.12","0.00","207.47","12.38","311.02","1012.18","0.39",
"BLOCK 1101","2020-01-16","15:00:00","22.99","23.61","22.53","42.51","0.00","75.64","7.36","327.93","1012.20","0.24",
"BLOCK 1101","2020-01-16","16:00:00","22.37","23.43","20.85","41.87","0.00","61.89","14.84","301.53","1012.75","0.34",
"BLOCK 1101","2020-01-16","17:00:00","20.78","21.14","20.00","42.38","0.00","14.34","15.21","321.27","1013.09","0.30",
"BLOCK 1101","2020-01-16","18:00:00","19.46","20.02","18.73","48.38","0.00","0.17","7.84","306.88","1014.04","0.17",
"BLOCK 1101","2020-01-16","19:00:00","19.38","20.26","18.58","47.99","0.00","0.03","9.22","328.41","1014.23","0.19",
"BLOCK 1101","2020-01-16","20:00:00","20.75","21.21","19.86","41.24","0.00","0.03","13.94","345.91","1013.97","0.33",
"BLOCK 1101","2020-01-16","21:00:00","19.89","20.66","19.57","45.44","0.00","0.03","12.56","1.55","1014.18","0.28",
"BLOCK 1101","2020-01-16","22:00:00","19.47","19.90","19.16","47.93","0.00","0.03","10.79","8.76","1014.24","0.25",
"BLOCK 1101","2020-01-16","23:00:00","19.47","20.09","18.60","48.71","0.00","0.03","9.63","3.74","1014.11","0.23",
"BLOCK 1101","2020-01-17","00:00:00","18.91","19.11","18.71","51.30","0.00","0.03","9.15","1.85","1013.63","0.17",
"BLOCK 1101","2020-01-17","01:00:00","17.13","19.06","15.45","57.98","0.00","0.02","5.22","0.74","1013.47","0.09",
"BLOCK 1101","2020-01-17","02:00:00","14.75","15.90","13.82","65.08","0.00","0.02","5.97","322.22","1013.24","0.07",
"BLOCK 1101","2020-01-17","03:00:00","14.26","14.83","13.32","65.31","0.00","0.07","4.52","334.08","1013.08","0.05",
"BLOCK 1101","2020-01-17","04:00:00","12.28","13.63","10.73","73.12","0.00","0.09","3.30","325.90","1013.04","0.02",
"BLOCK 1101","2020-01-17","05:00:00","11.11","11.67","10.53","78.90","0.00","0.07","6.87","310.58","1013.13","0.03",
"BLOCK 1101","2020-01-17","06:00:00","11.16","11.70","10.68","78.48","0.00","0.06","4.62","334.72","1013.40","0.02",
"BLOCK 1101","2020-01-17","07:00:00","11.45","11.90","10.91","77.86","0.00","8.83","5.03","343.82","1013.86","0.03",
"BLOCK 1101","2020-01-17","08:00:00","14.77","18.05","11.76","70.65","0.00","180.13","8.65","340.18","1014.67","0.13",
"BLOCK 1101","2020-01-17","09:00:00","19.76","21.52","17.97","56.13","0.00","382.67","10.56","349.05","1015.40","0.30",
"BLOCK 1101","2020-01-17","10:00:00","22.88","24.39","21.27","48.06","0.00","523.28","16.13","344.32","1015.65","0.45",
"BLOCK 1101","2020-01-17","11:00:00","24.97","26.26","23.78","44.40","0.00","612.85","14.94","0.01","1015.34","0.54",
"BLOCK 1101","2020-01-17","12:00:00","26.55","28.19","25.68","40.18","0.00","642.75","11.84","355.09","1014.49","0.59",
